Session Date,Session Title,Player Name,Player Primary Position,Total Distance,Distance Zone 1 (Relative),Distance Zone 2 (Relative),Distance Zone 3 (Relative),Distance Zone 4 (Relative),Distance Zone 5 (Relative),Distance Zone 6 (Relative),HSR,Max Speed,% Max Speed,High Speed Running (Relative),HSR Per Minute (Relative),Accelerations (Relative),Accelerations Zone 3 - Zone 6 (Relative),Accels,Accelerations Zone 5 - Zone 6 (Relative),Player Max Accel,Max Acceleration,Accelerations Per Min (Relative),Decelerations (Relative),Decelerations Zone 3 - Zone 6 (Relative),Decels,Decelerations Zone 5 - Zone 6 (Relative),Player Max Decel,Max Deceleration,Decelerations Per Min (Relative),HML Distance,HML Efforts Total Distance,HML Efforts,HMLD Per Minute,Distance Per Min,Fatigue Index,Speed Intensity,Dynamic Stress Load,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5 - Zone 6,Collisions,Collision Load,Impacts Zone 3 - Zone 6 (Relative),Impacts Zone 4 - Zone 6 (Absolute),Impacts Zone 4 - Zone 6 (Relative),Impacts Zone 5 - Zone 6 (Absolute),Impacts Zone 5 - Zone 6 (Relative),Mechanical Load,Total Metabolic Power,Drill Title
10/19/2024,Game,Jonathan Hammond,LB/DE,6720,4330,1577,616,145,25,27,197,18.67,94.58,52,0.26,90,136,90,54,8.16,6.24,0.46,43,94,43,20,7.05,6.01,0.22,683,587,79,3.34,32.88,0.43,277.61,120.58,28.53,14.99,19,125.87,138,35,31,9,5,8197.45,347178.6,Pre-Game
10/19/2024,Game,Ryan McKenna,OL,6477,3849,1729,846,47,6,0,53,13.6,80.76,6,0.03,56,120,56,30,5.31,4.75,0.29,24,72,24,8,5.01,6.16,0.12,410,352,59,2.02,31.84,0.54,262.54,142,10.55,3.97,9,61.42,149,16,14,3,1,3764.73,315188.8,Pre-Game
10/19/2024,Game,Sascha Garcia,DB,7453,4443,1710,980,290,28,3,321,19.09,86.97,31,0.16,77,121,77,35,7.24,6.03,0.41,14,33,14,4,8.65,8.5,0.07,1096,1072,101,5.52,37.51,0.44,322.19,142.69,20.48,6.03,7,46.72,174,34,30,5,1,10036.63,391828.1,Pre-Game
10/19/2024,Game,Latrelle Smith,DB,9984,6372,2441,946,190,35,0,225,18.75,84.23,35,0.18,93,159,93,45,7.69,6.49,0.49,57,120,57,25,5.65,9.83,0.3,1185,1186,134,5.96,50.22,0.38,419.74,158.04,28.15,14.38,6,46.23,143,38,29,12,3,9345.45,506289.8,Pre-Game
10/19/2024,Game,Elijah Rainer,LB,4286,3052,793,234,99,101,7,206,17.98,88.44,108,0.57,24,31,24,15,6.06,5.74,0.18,0,5,0,0,7.93,3.34,0,297,290,24,1.57,22.6,0.32,175.39,56.77,3.89,0,1,4.78,67,8,8,0,0,3689.89,202003.1,Pre-Game
10/19/2024,Game,Jaden Boring,LB,6254,4525,1017,493,145,61,14,220,20.21,94.62,75,0.38,63,104,63,35,6.63,6.41,0.38,16,47,16,4,6.77,7.93,0.08,682,609,65,3.47,31.84,0.13,260,34.96,4.15,1.6,3,22,23,6,6,1,1,6571.91,316693.3,Pre-Game
10/19/2024,Game,Ty Gordon,DL,4384,2812,948,468,82,31,37,151,18.26,98.6,68,0.35,46,89,46,17,6.29,5.1,0.27,14,30,14,6,7.28,8.73,0.06,355,295,40,1.84,22.74,0.37,177.93,65.36,16.36,10.37,12,84.7,57,18,14,7,3,3615.4,215778.7,Pre-Game
10/19/2024,Game,Josh Miller,RB,4623,2638,1172,566,207,40,1,247,17.64,88.6,40,0.2,24,42,24,12,6.89,5.88,0.14,2,4,2,0,7.21,5.74,0.01,412,450,40,2.02,22.61,0.17,195.91,34,0,0,1,7.45,8,0,0,0,0,3811.77,223959.5,Pre-Game
10/19/2024,Game,TJ McGill,DB,2936,1479,1116,318,23,0,0,23,15.38,73.24,0,0,30,58,30,12,4,6.04,0.33,18,41,18,6,4,8.75,0.24,307,267,38,3.94,37.69,0.26,124.53,31.93,3.74,2.57,3,19.39,12,3,3,1,1,2466.93,149567.2,Pre-Game
10/26/2024,Game,Hollis Mathis,WR,8547,4924,2027,941,571,83,0,654,18.24,82.38,83,0.46,86,119,86,64,7.36,6.83,0.48,52,106,52,29,8.09,6.19,0.29,1369,1428,103,7.62,47.6,0.4,378.58,151.93,25.02,13.01,6,44.47,181,34,28,10,4,14661.35,458088.4,Pre-Game
10/26/2024,Game,JT Mayo,WR,7651,3642,2298,997,495,163,56,714,18.58,91.35,219,1.22,100,168,100,73,7.57,6.31,0.56,24,71,24,7,8.02,10.61,0.13,1373,1373,131,7.65,42.61,0.61,338.67,206.3,18.77,9.8,7,51.4,191,26,21,7,2,14827.61,425477.6,Pre-Game
10/26/2024,Game,Josh Guilford,WR,4195,3208,724,245,19,0,0,19,15.69,69.06,0,0,20,52,20,17,7.28,6.16,0.12,6,20,6,3,7.93,5.06,0.04,308,310,32,1.72,23.42,0.26,169,44.7,3.07,0.97,0,0,27,5,4,1,0,3427.35,201888.1,Pre-Game
10/26/2024,Game,Carson Jenkins,WR,4459,3036,1026,291,78,16,13,107,20.45,90.09,28,0.16,27,50,27,16,7.37,6.74,0.16,8,25,8,4,8.85,5.26,0.05,407,427,44,2.26,24.83,0.28,185.21,52.73,3.68,2.35,1,7.3,30,5,4,2,1,3977.13,220509.9,Pre-Game
10/26/2024,Game,Bronson Yoder,RB,5820,3235,1550,813,189,32,0,221,16.99,82.48,32,0.18,54,83,54,35,7.46,6.36,0.31,42,61,42,25,7.72,8.9,0.24,758,800,81,4.22,32.41,0.51,250.45,127.86,31.4,19.8,18,132.22,108,37,24,16,3,8235.95,302471.4,Pre-Game
10/26/2024,Game,Malachi Imoh,RB,5415,3248,1277,589,247,53,0,301,18.7,82.89,53,0.3,56,78,56,38,8.52,6.31,0.32,15,39,15,7,8.58,8.6,0.08,766,763,63,4.36,30.83,0.28,236.47,65.35,12.04,7.67,8,60.68,43,13,10,5,2,8084.28,283386.5,Pre-Game
10/26/2024,Game,Darius WIlson,QB,5170,3279,1041,635,120,62,33,215,20.36,95.63,95,0.53,65,89,65,34,6.93,6.01,0.36,16,44,16,10,7.31,8.45,0.09,678,692,70,3.78,28.79,0.27,220.34,59.14,13.97,9.77,11,80.1,30,14,11,6,3,7486.04,267705.7,Pre-Game
10/26/2024,Game,Trey McDonald,TE,5283,3182,1320,594,182,5,0,187,16.19,77.46,5,0.03,59,88,59,39,6.19,5.65,0.34,8,34,8,2,8.5,6.91,0.04,656,651,71,3.65,29.42,0.45,224.22,101.7,14.72,8.71,4,30.12,121,19,15,6,2,7462.24,271531.9,Pre-Game
10/26/2024,Game,Sean McElwain,TE,6648,3803,1784,709,294,58,0,352,16.98,81.87,58,0.32,63,93,63,35,7.73,5.79,0.35,37,68,37,19,7.98,9.12,0.19,916,868,85,5.12,37.13,0.39,286.65,113.04,15.13,10.37,11,79.73,88,14,14,5,5,11211.16,347177.9,Pre-Game
10/26/2024,Game,Charles Grant,OL,5315,3159,1799,348,7,0,1,8,16.8,88.42,1,0,63,114,63,26,5.94,5.15,0.38,11,46,11,4,5.67,5.41,0.07,319,230,43,1.86,30.92,0.53,216.92,115.7,24.01,8.25,20,128.01,131,37,31,7,1,6480.12,261347.7,Pre-Game
10/26/2024,Game,Jalen Jones,DB,6760,4000,1958,681,106,13,2,120,19.13,87.43,14,0.08,81,141,81,36,6.97,6.32,0.46,44,76,44,13,8.01,7.33,0.24,825,800,103,4.6,37.73,0.39,287.02,111.1,26.53,16.55,11,76.48,90,30,24,11,5,7073.5,349945.1,Pre-Game
10/26/2024,Game,Ethan Yip,DB,3230,2245,839,146,0,0,0,0,12.13,57.11,0,0,15,35,15,7,7.18,5.65,0.09,4,10,4,0,6.66,4.53,0.02,159,144,22,0.89,18.03,0.18,130.18,23.07,1.4,0.87,1,6.84,7,2,1,1,0,1456.88,151919.1,Pre-Game
10/26/2024,Game,David Roulley,DB,3377,2355,765,250,7,0,0,7,13.06,62.64,0,0,2,16,2,0,6.33,4.91,0.01,0,3,0,0,6.56,4.83,0,184,185,24,1.03,18.87,0.15,136.4,20.22,0,0,0,0,3,0,0,0,0,2155.17,157510.2,Pre-Game
10/26/2024,Game,Alex Washington,LB,6947,4346,1802,590,176,28,4,209,19.95,88.59,32,0.18,86,153,86,38,7.44,5.95,0.48,29,66,29,11,8.14,7.01,0.17,871,766,80,4.95,39.45,0.38,295.11,111.05,24.15,13.68,18,114.48,113,31,20,12,1,9351.7,355739.3,Pre-Game
10/26/2024,Game,Quinn Osborne,LB,6689,4171,1780,608,113,12,6,131,20.33,93,18,0.1,86,128,86,34,7.3,5.72,0.51,49,92,49,29,7.65,9.42,0.28,767,658,75,4.37,38.11,0.37,281.23,105.22,27.71,19.8,22,145.28,80,29,18,15,4,8917.52,342509.4,Pre-Game
10/26/2024,Game,Cade Mattive,LB,4810,2374,1615,434,258,122,6,387,19.11,87.98,129,0.73,41,66,41,21,6.71,5.77,0.25,7,19,7,2,6.51,6.02,0.04,628,654,48,3.58,27.38,0.65,213.94,138.34,29.14,5.93,3,25.14,183,46,42,5,1,7407.37,240450.2,Pre-Game
10/26/2024,Game,Christian Hamm,LB,4540,2665,1211,478,156,29,0,186,16.93,83.69,29,0.17,47,95,47,21,6.14,5.42,0.27,15,37,15,5,6.49,7.72,0.09,507,479,48,2.88,25.81,0.59,191.83,113.24,18.76,8.2,19,129.59,130,26,19,7,0,4776.57,227110.9,Pre-Game
10/26/2024,Game,Davin Dzidzienyo,DL,4861,2983,1473,397,7,0,0,7,12.55,68.54,0,0,12,54,12,0,5.74,5,0.08,3,19,3,0,5.95,5.44,0.01,252,162,31,1.47,28.23,0.42,196.82,83.34,12.29,4.68,16,100.79,72,18,14,4,0,4340.77,232890.3,Pre-Game
10/26/2024,Game,Jaedon Joyner,DB,6092,4002,1284,605,174,26,0,200,17.68,83,26,0.15,54,89,54,26,7.12,6.02,0.3,21,49,21,10,7.68,7.18,0.12,734,743,76,4.11,34.11,0.18,256.54,45.77,1.95,1.17,2,14.61,16,2,1,1,0,6041.41,310348.9,Pre-Game
10/26/2024,Game,John Kearney,LB,5806,3330,1616,490,240,129,1,370,18.21,85.53,130,0.74,36,70,36,14,6.89,6.13,0.21,21,43,21,11,7.95,6.59,0.12,693,690,51,3.94,33.02,0.39,249.62,98.11,15.88,8.35,7,52.88,88,20,16,6,2,4356.77,282834.8,Pre-Game
10/26/2024,Game,Leonte Oulahi,WR,3533,2366,765,259,113,29,1,143,17.8,85.58,30,0.17,18,32,18,13,7.58,6.39,0.11,4,13,4,2,8.27,4.81,0.02,313,328,27,1.75,19.67,0.25,146,36.34,1.25,0.87,1,4.61,16,2,1,1,0,2736.41,171729.2,Pre-Game
10/26/2024,Game,Tyson Garrett,RB,5108,3587,844,338,219,119,2,339,18.79,85.53,121,0.67,22,43,22,12,7.97,5.87,0.13,13,32,13,7,7.53,6.99,0.07,573,631,42,3.19,28.45,0.23,216.77,49.21,10.22,7.95,6,40.77,29,10,5,6,1,4000.28,248910.9,Pre-Game
10/26/2024,Game,Matt Akuchie,WR,6407,3512,1816,855,211,12,0,223,18.34,80.26,12,0.07,58,109,58,40,7.69,6.73,0.32,16,59,16,6,9.07,7.17,0.08,1060,1114,102,5.91,35.74,0.32,281.36,91.36,3.08,2.56,1,7.46,43,2,2,1,1,10348.3,345359.2,Pre-Game
10/26/2024,Game,Mike Malone,DL,4084,2779,976,265,63,1,0,63,14.69,78.06,1,0,32,70,32,17,5.75,4.86,0.2,5,27,5,3,6.04,5.23,0.03,230,199,30,1.34,23.74,0.33,164.99,54.77,7.91,3.9,13,80.26,50,11,10,2,1,2173.45,194608.1,Pre-Game
10/26/2024,Game,Breyden Byrd,DL,3970,2843,701,308,91,26,1,118,17.06,86.95,27,0.15,35,54,35,12,7.1,5.41,0.21,3,13,3,0,7.93,5.51,0.02,318,313,33,1.77,22.11,0.24,160.48,38.22,5.04,2.57,1,6.94,36,6,6,1,1,3454.69,193742,Pre-Game
10/26/2024,Game,Jonathan Hammond,LB/DE,6452,3836,1571,862,103,59,21,184,18.93,95.9,80,0.45,104,169,104,54,8.16,6.41,0.59,42,104,42,21,7.05,6.58,0.23,798,681,88,4.44,35.93,0.42,271.05,112.97,23.8,14.48,15,100.69,112,32,19,14,1,8092.94,338965.4,Pre-Game
10/26/2024,Game,Ryan McKenna,OL,5207,2933,1663,563,33,13,2,48,14.93,88.66,15,0.08,46,98,46,16,5.31,4.84,0.25,20,66,20,3,5.01,5.8,0.11,300,236,41,1.67,29,0.52,211.48,109.34,7.53,3.95,20,138.21,91,10,8,3,1,2989.68,253625,Pre-Game
10/26/2024,Game,Sascha Garcia,DB,6837,4049,1800,841,98,46,3,146,19.35,88.15,48,0.27,67,112,67,26,7.24,6.28,0.39,11,29,11,3,8.65,10.32,0.07,822,817,90,4.58,38.07,0.44,291.88,128.64,24.69,16.21,8,58.25,113,28,21,12,5,7960.24,352057.6,Pre-Game
10/26/2024,Game,Latrelle Smith,DB,6146,4151,1268,543,137,18,29,184,21.2,95.24,47,0.26,43,73,43,24,7.69,6.67,0.25,22,49,22,10,5.65,7.66,0.12,628,603,53,3.5,34.29,0.44,258.68,113.22,20.23,9.54,7,52.44,143,27,21,8,2,5506.24,303233.6,Pre-Game
10/26/2024,Game,Elijah Rainer,LB,4775,3021,1146,307,249,52,0,301,16.77,82.49,52,0.29,31,43,31,16,6.06,5.55,0.18,3,12,3,0,7.93,4.61,0.01,423,425,28,2.36,26.59,0.51,199.66,102.76,16.13,0,1,7.13,127,31,31,0,0,4140.93,228089.1,Pre-Game
10/26/2024,Game,Jaden Boring,LB,6358,4298,1337,600,120,3,0,123,16.46,77.06,3,0.02,67,105,67,32,6.63,5.85,0.41,16,42,16,4,6.77,7.49,0.1,679,646,66,3.86,36.12,0.21,265.66,55.03,2.82,1.46,8,51.61,42,4,3,1,0,5694.21,317323.2,Pre-Game
10/26/2024,Game,Ty Gordon,DL,4423,2880,1051,435,57,0,0,57,13.3,71.81,0,0,38,80,38,19,6.29,5.12,0.23,7,21,7,1,7.28,4.91,0.04,267,220,30,1.55,25.67,0.28,179.48,50.66,5.3,1.96,17,102.54,33,8,6,2,0,3076.78,211167.2,Pre-Game
10/26/2024,Game,Josh Miller,RB,4393,2490,1102,678,109,15,0,124,16.16,81.17,15,0.08,28,55,28,12,6.89,6.07,0.16,3,8,3,0,7.21,6.17,0.02,448,480,45,2.49,24.47,0.25,185.66,46.75,4.58,3.65,4,29.49,26,4,3,2,1,3375.39,216529.9,Pre-Game
10/26/2024,Game,TJ McGill,DB,7647,3788,2270,1102,348,94,44,485,19.93,94.9,137,0.76,94,147,94,49,4,5.96,0.54,58,106,58,35,4,8.75,0.33,1264,1252,118,7.04,42.58,0.34,338.36,115.53,27.14,16.1,16,113.82,86,30,23,11,4,9902.79,406640.1,Pre-Game
11/2/2024,Game,Hollis Mathis,WR,7116,3608,1976,906,512,110,3,625,20.31,91.73,113,0.64,63,97,63,46,7.36,7.15,0.36,47,85,47,22,8.09,9.88,0.26,1296,1403,97,7.3,40.09,0.66,321.13,211.05,37.91,15.99,11,85.97,279,57,47,14,4,11472.62,381032.2,Pre-Game
11/2/2024,Game,JT Mayo,WR,6975,3350,2256,843,416,104,6,526,17.62,86.63,110,0.62,82,136,82,63,7.57,6.6,0.47,25,50,25,6,8.02,8.43,0.14,1114,1141,114,6.27,39.29,0.78,305.16,238.82,31.9,13.67,12,85.28,267,46,38,10,2,12256.05,385706.9,Pre-Game
11/2/2024,Game,Josh Guilford,WR,3520,2439,776,241,54,6,3,63,20.37,89.66,9,0.05,49,168,49,20,7.28,6.73,0.29,24,112,24,11,7.93,7.95,0.15,345,249,34,1.94,19.83,3.18,145.07,461.03,239.56,155.86,61,416.02,575,257,195,105,43,4401.6,183273.3,Pre-Game
11/2/2024,Game,Carson Jenkins,WR,5144,3356,1374,294,96,25,0,121,18.95,83.48,25,0.14,40,67,40,24,7.37,7.1,0.24,16,41,16,8,8.85,7.48,0.1,481,479,56,2.71,28.98,0.35,213.68,74.32,6.98,3.46,4,29.75,41,10,8,3,1,4511.5,260745.4,Pre-Game
11/2/2024,Game,Bronson Yoder,RB,5713,3325,1273,960,154,2,0,156,17.33,84.13,2,0.01,56,86,56,29,7.46,6.02,0.32,34,62,34,25,7.72,9.32,0.19,796,865,91,4.48,32.19,0.52,243.35,126.62,28.46,15.8,16,114.22,142,34,27,11,4,7397.01,297061.9,Pre-Game
11/2/2024,Game,Malachi Imoh,RB,5469,3221,1445,572,223,8,0,231,18.72,82.98,8,0.04,54,89,54,37,8.52,6.12,0.32,16,35,16,4,8.58,7.83,0.09,718,734,70,4.05,30.81,0.28,236.3,65.24,6.64,3.32,5,37.24,42,10,7,3,0,7644.56,286303.6,Pre-Game
11/2/2024,Game,Darius WIlson,QB,4774,3055,1054,479,131,51,4,185,18.83,88.45,55,0.31,60,93,60,26,6.93,7.22,0.34,20,45,20,13,7.31,8.01,0.11,595,555,57,3.35,26.89,0.34,200.52,68.08,23.04,16.82,39,194.61,66,23,14,12,3,6814.61,248784.3,Pre-Game
11/2/2024,Game,Tyler Hughes,QB,4538,3579,781,121,41,15,1,57,19.52,87.18,16,0.09,25,65,25,8,7.13,6.03,0.15,4,15,4,1,7,5.87,0.02,222,198,25,1.25,25.57,0.18,179.63,32.97,3.16,1.67,2,14.74,11,5,3,2,0,2372.43,214223.8,Pre-Game
11/2/2024,Game,Trey McDonald,TE,5425,3119,1596,562,146,2,1,149,18.21,87.13,3,0.01,69,106,69,38,6.19,5.51,0.4,10,32,10,3,8.5,6.83,0.05,643,631,69,3.63,30.56,0.3,229.77,69.36,15.73,8.9,12,81.89,62,20,15,7,2,7382.97,279884.8,Pre-Game
11/2/2024,Game,Sean McElwain,TE,6114,3354,1717,773,199,65,5,269,18.41,88.77,71,0.4,57,96,57,26,7.73,6.13,0.33,30,68,30,13,7.98,6.82,0.17,804,813,93,4.53,34.45,0.56,263.91,147.04,20.46,10.57,14,95.62,155,26,24,6,4,9074.24,321015.2,Pre-Game
11/2/2024,Game,Charles Grant,OL,4642,2940,1324,361,15,1,0,17,14.3,75.26,1,0.01,58,104,58,26,5.94,5.49,0.37,14,46,14,2,5.67,6.45,0.08,281,178,33,1.69,27.92,0.47,188.26,87.65,19.94,8.45,11,71.33,94,30,22,8,0,5798.57,229598.8,Pre-Game
11/2/2024,Game,Jalen Jones,DB,5019,3329,1245,375,52,16,3,71,18.7,85.47,19,0.11,56,100,56,23,6.97,5.73,0.32,21,49,21,11,8.01,8.45,0.1,548,529,71,3.15,28.89,0.4,208.83,83.76,11.38,3.85,8,54.43,83,17,15,3,1,4620.57,255863.7,Pre-Game
11/2/2024,Game,Ethan Yip,DB,5125,2911,1378,418,250,118,50,418,19.95,93.93,169,0.97,37,62,37,25,7.18,6.32,0.23,11,20,11,3,6.66,7.39,0.07,634,633,44,3.65,29.5,0.22,224,49.59,2.19,0,3,19.52,21,4,4,0,0,6202.59,256550.6,Pre-Game
11/2/2024,Game,David Roulley,DB,5132,3316,1124,353,112,94,133,339,20.61,98.85,227,1.31,9,27,9,0,6.33,6.15,0.05,3,10,3,0,6.56,6.37,0.02,538,552,44,3.1,29.57,0.27,218.19,58.5,6.97,3.85,3,23.54,41,10,6,4,0,5539.73,249573.5,Pre-Game
11/2/2024,Game,Alex Washington,LB,5335,3673,1217,389,50,6,0,56,17.49,77.66,6,0.03,63,110,63,38,7.44,6.08,0.37,21,57,21,12,8.14,8.07,0.11,551,510,66,3.23,31.26,0.5,219.61,109.57,42.69,30.53,20,137.13,97,42,32,19,9,7198.73,271735.9,Pre-Game
11/2/2024,Game,Quinn Osborne,LB,4679,3213,1142,268,57,0,0,57,15.58,71.27,0,0,40,64,40,16,7.3,5.8,0.21,12,48,12,9,7.65,5.73,0.06,383,336,45,2.16,26.36,0.23,191.26,43.86,8.15,6.79,6,39.68,21,7,4,5,2,4752.18,229371.8,Pre-Game
11/2/2024,Game,Cade Mattive,LB,4703,2669,1292,363,191,162,25,378,19.1,87.94,187,1.1,36,55,36,19,6.71,5.7,0.24,4,14,4,1,6.51,7.51,0.03,613,607,39,3.6,27.64,0.58,205.61,118.6,20.69,5.65,6,42.63,172,37,31,6,0,6551.07,231796.9,Pre-Game
11/2/2024,Game,Christian Hamm,LB,3515,2431,856,186,22,19,0,41,16.85,83.29,19,0.11,35,56,35,20,6.14,5.54,0.25,12,25,12,5,6.49,6.08,0.08,236,220,30,1.39,20.65,0.41,141.7,58.3,6.57,2.79,8,51.01,55,10,7,3,0,3159.26,173075.1,Pre-Game
11/2/2024,Game,Davin Dzidzienyo,DL,3630,2494,876,248,11,1,0,12,14.67,80.12,1,0.01,4,42,4,0,5.74,5.56,0.03,3,15,3,1,5.95,6.03,0.02,196,152,28,1.1,20.45,0.39,144.54,56.96,10.69,4.54,8,45.11,61,15,11,4,0,3334.66,174719.4,Pre-Game
11/2/2024,Game,Jaedon Joyner,DB,5774,3708,1285,475,178,120,9,307,18.71,87.84,129,0.73,54,80,54,29,7.12,5.62,0.3,17,42,17,7,7.68,6.1,0.09,709,665,63,4,32.53,0.18,245.16,43.93,2.36,1.12,2,13.76,7,4,3,1,0,6033.99,294497,Pre-Game
11/2/2024,Game,John Kearney,LB,5250,3038,1396,492,276,48,0,324,17.67,83,48,0.28,19,45,19,5,6.89,5.68,0.13,9,20,9,4,7.95,7.99,0.06,549,601,37,3.18,30.45,0.38,225.31,85.43,10.25,6.02,2,14.34,98,13,9,5,1,2314.91,247339.7,Pre-Game
11/2/2024,Game,Tyson Garrett,RB,5821,3879,1027,582,181,148,4,332,18.98,86.39,151,0.85,38,58,38,13,7.97,6.36,0.22,17,37,17,11,7.53,7.9,0.1,762,830,57,4.29,32.79,0.22,249.1,54.34,15.82,10.15,7,53.2,32,15,13,6,4,4852.16,288852.8,Pre-Game
11/2/2024,Game,Matt Akuchie,WR,6251,3244,1659,996,283,61,8,352,20.56,89.98,69,0.39,60,108,60,42,7.69,6.76,0.35,24,71,24,11,9.07,8.31,0.14,1250,1360,113,7.04,35.22,0.41,280.8,114.41,8,3.29,3,24.05,100,12,9,3,0,9223.91,342688.7,Pre-Game
11/2/2024,Game,Mike Malone,DL,3155,2297,634,183,30,11,0,41,15.8,83.95,11,0.07,25,46,25,17,5.75,5.1,0.17,6,20,6,1,6.04,5.87,0.03,167,148,18,1.01,19.01,0.25,125.98,31.58,3.58,0.96,9,57.79,21,6,5,1,0,1769.05,149789.7,Pre-Game
11/2/2024,Game,Breyden Byrd,DL,4418,2991,699,574,153,1,0,154,14.81,75.48,1,0,34,52,34,14,7.1,5.41,0.18,2,13,2,0,7.93,5.89,0.01,480,503,44,2.7,24.89,0.33,182.41,60.98,8.4,4.2,4,26.27,51,11,9,3,1,4586.15,217542.8,Pre-Game
11/2/2024,Game,Jonathan Hammond,LB/DE,5619,3711,1181,572,115,37,4,156,17.51,88.7,41,0.23,72,115,72,40,8.16,5.72,0.42,33,74,33,9,7.05,8.15,0.19,576,517,62,3.24,31.66,0.43,231.81,99.58,22.79,9.14,17,110.07,105,32,27,7,2,5952.67,290417.8,Pre-Game
11/2/2024,Game,Ryan McKenna,OL,4956,2926,1366,589,72,2,0,74,13.81,82.01,2,0.01,49,93,49,5,5.31,4.78,0.29,17,57,17,4,5.01,6.21,0.1,315,290,41,1.77,27.92,0.54,200.82,107.87,3.92,0,11,63.66,98,8,8,0,0,2877.27,241151.7,Pre-Game
11/2/2024,Game,Sascha Garcia,DB,5503,3697,1155,534,95,15,7,117,19.65,89.52,22,0.13,48,72,48,23,7.24,6.36,0.29,11,21,11,3,8.65,8.27,0.06,559,552,64,3.15,31,0.47,229.92,108.76,20.55,10.58,9,64.7,100,27,22,8,3,5210.16,275831.3,Pre-Game
11/2/2024,Game,Latrelle Smith,DB,7352,4773,1694,736,119,24,7,149,20.61,92.59,30,0.17,68,107,68,30,7.69,5.44,0.39,21,58,21,12,5.65,8.21,0.13,810,823,83,4.65,42.24,0.31,307.58,95.18,14.14,9.11,4,32.94,66,16,11,7,2,8452.64,368203.5,Pre-Game
11/2/2024,Game,Elijah Rainer,LB,4221,2670,1052,297,136,65,0,201,16.7,82.14,65,0.38,32,54,32,18,6.06,5.62,0.22,7,11,7,3,7.93,7,0.05,384,364,29,2.26,24.82,0.37,175.78,64.28,4.75,2.32,3,22.68,59,7,5,2,0,3884.37,205456.1,Pre-Game
11/2/2024,Game,Jaden Boring,LB,5317,3544,1159,500,67,41,6,114,18.6,87.08,47,0.28,61,96,61,28,6.63,5.93,0.37,17,41,17,2,6.77,6.2,0.09,596,563,57,3.5,31.26,0.22,222.7,48.22,7.73,4.49,7,46.95,29,8,6,3,1,6368.07,268998.1,Pre-Game
11/2/2024,Game,Isaiah Lemmond,WR,6550,2552,1824,1527,447,175,25,647,16.57,87.63,200,1.13,34,62,34,0,6.7,6.44,0.19,7,27,7,1,7.54,7.46,0.04,1219,1327,128,6.87,36.9,0.4,293.32,117.23,10.28,4.98,5,36.02,79,15,10,5,0,10237.03,354994,Pre-Game
11/2/2024,Game,Ty Gordon,DL,3822,2694,737,333,38,9,11,58,18.29,98.76,21,0.12,31,65,31,16,6.29,5.65,0.17,9,23,9,4,7.28,7.39,0.04,228,168,22,1.28,21.54,0.33,153.4,50.34,8.54,5.71,14,93.18,45,10,7,4,1,2507.3,184151.4,Pre-Game
11/2/2024,Game,Josh Miller,RB,4232,2693,939,428,135,33,4,172,17.73,89.05,37,0.21,27,41,27,15,6.89,6.17,0.17,3,10,3,1,7.21,7.44,0.02,373,387,38,2.1,23.84,0.33,175.26,57.44,11.88,1.98,5,36.32,66,21,19,2,0,3278.22,209499.2,Pre-Game
11/2/2024,Game,TJ McGill,DB,6101,3449,1668,703,196,64,21,281,18.99,90.43,85,0.48,71,117,71,35,4,5.33,0.4,50,91,50,25,4,6.76,0.27,875,864,91,4.93,34.37,0.3,262.31,77.86,8.68,6.57,8,54.99,59,9,6,5,2,6044.48,320623.4,Pre-Game
11/9/2024,Game,DreSean Kendrick,WR,5016,2827,1501,454,209,25,0,234,17.86,81.85,25,0.12,40,79,40,27,7.54,6.56,0.2,18,42,18,8,7.31,7.33,0.09,671,665,64,3.31,24.75,0.28,215.46,60.67,7.29,3.58,3,20.89,33,9,8,2,1,6001.25,261594.4,Pre-Game
11/9/2024,Game,JT Mayo,WR,7258,3538,2084,1064,385,131,57,572,19.18,94.3,188,0.94,93,159,93,61,7.57,6.38,0.46,17,64,17,6,8.02,9.04,0.09,1266,1254,137,6.37,36.52,0.54,320.02,173.7,17.3,8.08,15,107.59,152,22,19,5,2,12910.48,402798,Pre-Game
11/9/2024,Game,Josh Guilford,WR,2713,2262,335,109,7,0,0,7,15.39,67.74,0,0,9,20,9,7,7.28,6.08,0.07,2,10,2,2,7.93,6.92,0.01,130,130,13,0.65,13.64,0.16,105.67,17.28,0,0,0,0,11,0,0,0,0,1326.67,126661.2,Pre-Game
11/9/2024,Game,Carson Jenkins,WR,4298,3002,795,276,131,82,11,225,20.15,88.77,94,0.46,23,40,23,18,7.37,6.59,0.13,15,29,15,9,8.85,8.56,0.08,479,504,43,2.36,21.21,0.25,180.56,44.72,4.31,0.85,3,25.63,39,8,7,1,0,3820.9,217714.4,Pre-Game
11/9/2024,Game,Bronson Yoder,RB,6039,3238,1585,998,150,30,37,217,19.68,95.53,67,0.33,57,102,57,32,7.46,5.86,0.29,44,65,44,27,7.72,7.63,0.21,890,924,97,4.39,29.77,0.47,261.33,123.95,33.54,22.64,18,133.2,115,35,26,15,6,8549.59,317184.1,Pre-Game
